,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,olympic_total,medal_share
2268,3363,SWE,1984,Winter,0,66,8336605.0,25357.0,4.0,2.0,2.0,8.0,55.0,0.14545454545454545
2269,3591,TUR,1984,Winter,0,11,48114158.0,6736.0,0.0,0.0,0.0,0.0,55.0,0.0
2270,3722,USA,1984,Winter,0,115,235825000.0,32076.0,4.0,4.0,0.0,8.0,55.0,0.14545454545454545
2271,126,ARG,1988,Winter,0,45,31668939.0,11244.0,0.0,0.0,0.0,0.0,69.0,0.0
2272,201,AUS,1988,Winter,0,30,16532200.0,26702.0,0.0,0.0,0.0,0.0,69.0,0.0
2273,251,AUT,1988,Winter,0,107,7585317.0,25112.0,3.0,5.0,2.0,10.0,69.0,0.14492753623188406
2274,352,BEL,1988,Winter,0,1,9901664.0,25905.0,0.0,0.0,0.0,0.0,69.0,0.0
2275,463,BOL,1988,Winter,0,8,6580318.0,3386.0,0.0,0.0,0.0,0.0,69.0,0.0
2276,559,BUL,1988,Winter,0,39,8981446.0,10098.0,0.0,0.0,0.0,0.0,69.0,0.0
2277,636,CAN,1988,Winter,1,144,26791747.0,30275.0,0.0,2.0,3.0,5.0,69.0,0.07246376811594203
2278,722,CHI,1988,Winter,0,16,138250.0,9199.0,0.0,0.0,0.0,0.0,69.0,0.0
2279,723,CHI,1988,Winter,0,16,12847712.0,9199.0,0.0,0.0,0.0,0.0,69.0,0.0
2280,760,CHN,1988,Winter,0,15,1101630000.0,3045.0,0.0,0.0,0.0,0.0,69.0,0.0
2281,864,CRC,1988,Winter,0,5,2960932.0,7270.0,0.0,0.0,0.0,0.0,69.0,0.0
2282,916,CYP,1988,Winter,0,8,736476.0,13748.0,0.0,0.0,0.0,0.0,69.0,0.0
2283,969,DEN,1988,Winter,0,1,5129516.0,29049.0,0.0,0.0,0.0,0.0,69.0,0.0
2284,1093,ESP,1988,Winter,0,29,38766939.0,17272.0,0.0,0.0,0.0,0.0,69.0,0.0
2285,1196,FIN,1988,Winter,0,57,4946481.0,25644.0,4.0,1.0,2.0,7.0,69.0,0.10144927536231885
2286,1247,FRA,1988,Winter,0,87,57627106.0,26763.0,1.0,0.0,1.0,2.0,69.0,0.028985507246376812
2287,1333,GBR,1988,Winter,0,78,56928327.0,25679.0,0.0,0.0,0.0,0.0,69.0,0.0
2288,1467,GRE,1988,Winter,0,15,10036983.0,15596.0,0.0,0.0,0.0,0.0,69.0,0.0
2289,1499,GUA,1988,Winter,0,15,8566331.0,5086.0,0.0,0.0,0.0,0.0,69.0,0.0
2290,1626,HUN,1988,Winter,0,7,10596487.0,11207.0,0.0,0.0,0.0,0.0,69.0,0.0
2291,1676,IND,1988,Winter,0,3,837468938.0,1938.0,0.0,0.0,0.0,0.0,69.0,0.0
2292,1786,ISL,1988,Winter,0,6,249740.0,28934.0,0.0,0.0,0.0,0.0,69.0,0.0
2293,1877,ITA,1988,Winter,0,83,56629288.0,24743.0,2.0,1.0,2.0,5.0,69.0,0.07246376811594203
2294,1913,JAM,1988,Winter,0,2,2389415.0,5397.0,0.0,0.0,0.0,0.0,69.0,0.0
2295,1964,JPN,1988,Winter,0,95,122578000.0,27393.0,0.0,0.0,1.0,1.0,69.0,0.014492753623188406
2296,2043,KOR,1988,Winter,0,50,42031247.0,12039.95,0.0,0.0,0.0,0.0,69.0,0.0
2297,2256,LUX,1988,Winter,0,3,373450.0,33351.0,0.0,0.0,0.0,0.0,69.0,0.0
2298,2293,MAR,1988,Winter,0,6,23903592.0,4077.0,0.0,0.0,0.0,0.0,69.0,0.0
2299,2365,MEX,1988,Winter,0,18,80788725.0,9193.0,0.0,0.0,0.0,0.0,69.0,0.0
2300,2389,MGL,1988,Winter,0,9,2089709.0,2227.0,0.0,0.0,0.0,0.0,69.0,0.0
2301,2580,NED,1988,Winter,0,25,14760094.0,25574.0,3.0,2.0,2.0,7.0,69.0,0.10144927536231885
2302,2676,NOR,1988,Winter,0,79,4209488.0,28786.0,0.0,3.0,2.0,5.0,69.0,0.07246376811594203
2303,2721,NZL,1988,Winter,0,13,3283400.0,22022.0,0.0,0.0,0.0,0.0,69.0,0.0
2304,2831,PHI,1988,Winter,0,1,58794999.0,3355.0,0.0,0.0,0.0,0.0,69.0,0.0
2305,2891,POL,1988,Winter,0,22,37824487.0,9228.0,0.0,0.0,0.0,0.0,69.0,0.0
2306,2924,POR,1988,Winter,0,2,10019610.0,15729.0,0.0,0.0,0.0,0.0,69.0,0.0
2307,2967,PUR,1988,Winter,0,17,3473898.0,15701.0,0.0,0.0,0.0,0.0,69.0,0.0
2308,3016,ROU,1988,Winter,0,16,23057662.0,6338.0,0.0,0.0,0.0,0.0,69.0,0.0
2309,3291,SUI,1988,Winter,0,84,6593386.0,32482.91,5.0,5.0,5.0,15.0,69.0,0.21739130434782608
2310,3365,SWE,1988,Winter,0,92,8436489.0,27468.0,4.0,0.0,2.0,6.0,69.0,0.08695652173913043
2311,3593,TUR,1988,Winter,0,19,52053764.0,8019.0,0.0,0.0,0.0,0.0,69.0,0.0
2312,3724,USA,1988,Winter,0,149,244499000.0,35863.0,2.0,1.0,3.0,6.0,69.0,0.08695652173913043
2313,129,ARG,1994,Winter,0,20,34402669.0,13571.38,0.0,0.0,0.0,0.0,183.0,0.0
2314,141,ARM,1994,Winter,0,1,3283664.0,4392.98,0.0,0.0,0.0,0.0,183.0,0.0
2315,204,AUS,1994,Winter,0,40,17855000.0,29844.17,0.0,0.0,1.0,1.0,183.0,0.00546448087431694
2316,254,AUT,1994,Winter,0,89,7936118.0,28780.76,2.0,3.0,4.0,9.0,183.0,0.04918032786885246
2317,355,BEL,1994,Winter,0,8,10115603.0,28706.5,0.0,0.0,0.0,0.0,183.0,0.0
2318,413,BIH,1994,Winter,0,8,3936527.0,3017.0,0.0,0.0,0.0,0.0,183.0,0.0
2319,437,BLR,1994,Winter,0,62,10226955.0,7932.0,0.0,2.0,0.0,2.0,183.0,0.01092896174863388
2320,500,BRA,1994,Winter,0,1,159432717.0,8615.69,0.0,0.0,0.0,0.0,183.0,0.0
2321,562,BUL,1994,Winter,0,33,8443591.0,8212.3,0.0,0.0,0.0,0.0,183.0,0.0
2322,639,CAN,1994,Winter,0,109,29000663.0,30745.82,3.0,6.0,4.0,13.0,183.0,0.07103825136612021
2323,728,CHI,1994,Winter,0,7,142867.0,12692.55,0.0,0.0,0.0,0.0,183.0,0.0
2324,729,CHI,1994,Winter,0,7,14166346.0,12692.55,0.0,0.0,0.0,0.0,183.0,0.0
2325,763,CHN,1994,Winter,0,34,1191835000.0,3730.16,0.0,1.0,2.0,3.0,183.0,0.01639344262295082
2326,877,CRO,1994,Winter,0,11,4652024.0,9352.58,0.0,0.0,0.0,0.0,183.0,0.0
2327,919,CYP,1994,Winter,0,1,837104.0,17210.99,0.0,0.0,0.0,0.0,183.0,0.0
2328,931,CZE,1994,Winter,0,73,10333587.0,13517.58,0.0,0.0,0.0,0.0,183.0,0.0
2329,972,DEN,1994,Winter,0,9,5206180.0,32359.3,0.0,0.0,0.0,0.0,183.0,0.0
2330,1096,ESP,1994,Winter,0,33,39549108.0,20673.95,0.0,0.0,0.0,0.0,183.0,0.0
2331,1117,EST,1994,Winter,0,53,1462514.0,12070.06,0.0,0.0,0.0,0.0,183.0,0.0
2332,1199,FIN,1994,Winter,0,74,5088333.0,24797.66,0.0,1.0,5.0,6.0,183.0,0.03278688524590164
2333,1250,FRA,1994,Winter,0,118,59327200.0,28907.98,0.0,1.0,4.0,5.0,183.0,0.0273224043715847
2334,1336,GBR,1994,Winter,0,38,57865745.0,27277.54,0.0,0.0,2.0,2.0,183.0,0.01092896174863388
2335,1365,GEO,1994,Winter,0,6,4836076.0,3463.48,0.0,0.0,0.0,0.0,183.0,0.0
2336,1408,GER,1994,Winter,0,135,81438348.0,28140.06,9.0,7.0,8.0,24.0,183.0,0.13114754098360656
2337,1470,GRE,1994,Winter,0,14,10512922.0,16724.29,0.0,0.0,0.0,0.0,183.0,0.0
2338,1629,HUN,1994,Winter,0,24,10343355.0,9772.22,0.0,0.0,0.0,0.0,183.0,0.0
2339,1789,ISL,1994,Winter,0,14,266021.0,27457.81,0.0,0.0,0.0,0.0,183.0,0.0
2340,1811,ISR,1994,Winter,0,1,5399000.0,22128.8,0.0,0.0,0.0,0.0,183.0,0.0
2341,1880,ITA,1994,Winter,0,136,56843400.0,27668.26,7.0,5.0,8.0,20.0,183.0,0.1092896174863388
2342,1916,JAM,1994,Winter,0,2,2509042.0,6517.05,0.0,0.0,0.0,0.0,183.0,0.0
2343,1967,JPN,1994,Winter,0,107,125178000.0,31135.43,1.0,2.0,2.0,5.0,183.0,0.0273224043715847
2344,1979,KAZ,1994,Winter,0,65,16145766.0,8178.79,1.0,2.0,0.0,3.0,183.0,0.01639344262295082
2345,2008,KGZ,1994,Winter,0,2,4515100.0,2993.83,0.0,0.0,0.0,0.0,183.0,0.0
2346,2046,KOR,1994,Winter,0,42,44641540.0,17720.4,4.0,1.0,1.0,6.0,183.0,0.03278688524590164
2347,2100,LAT,1994,Winter,0,26,2520742.0,8704.27,0.0,0.0,0.0,0.0,183.0,0.0
2348,2224,LTU,1994,Winter,0,13,3657144.0,7830.01,0.0,0.0,0.0,0.0,183.0,0.0
2349,2259,LUX,1994,Winter,0,5,402925.0,40990.71,0.0,0.0,0.0,0.0,183.0,0.0
2350,2327,MDA,1994,Winter,0,4,2964277.0,3662.21,0.0,0.0,0.0,0.0,183.0,0.0
2351,2368,MEX,1994,Winter,0,1,90156396.0,10721.01,0.0,0.0,0.0,0.0,183.0,0.0
2352,2392,MGL,1994,Winter,0,2,2280475.0,1955.48,0.0,0.0,0.0,0.0,183.0,0.0
2353,2583,NED,1994,Winter,0,39,15382838.0,29727.56,0.0,1.0,3.0,4.0,183.0,0.02185792349726776
2354,2679,NOR,1994,Winter,1,117,4336613.0,37492.84,10.0,11.0,5.0,26.0,183.0,0.14207650273224043
2355,2724,NZL,1994,Winter,0,13,3620000.0,23076.86,0.0,0.0,0.0,0.0,183.0,0.0
2356,2894,POL,1994,Winter,0,49,38542652.0,8721.83,0.0,0.0,0.0,0.0,183.0,0.0
2357,2926,POR,1994,Winter,0,4,9991525.0,18819.03,0.0,0.0,0.0,0.0,183.0,0.0
2358,2970,PUR,1994,Winter,0,2,3649237.0,20213.11,0.0,0.0,0.0,0.0,183.0,0.0
2359,3019,ROU,1994,Winter,0,40,22730211.0,5427.07,0.0,0.0,0.0,0.0,183.0,0.0
2360,3045,RSA,1994,Winter,0,3,40564061.0,6172.97,0.0,0.0,0.0,0.0,183.0,0.0
2361,3060,RUS,1994,Winter,0,157,148407912.0,8743.75,11.0,8.0,4.0,23.0,183.0,0.12568306010928962
2362,3107,SEN,1994,Winter,0,1,8461066.0,1847.6,0.0,0.0,0.0,0.0,183.0,0.0
2363,3160,SLO,1994,Winter,0,53,1989443.0,16664.71,0.0,0.0,3.0,3.0,183.0,0.01639344262295082
2364,3294,SUI,1994,Winter,0,88,6993795.0,35423.83,3.0,4.0,2.0,9.0,183.0,0.04918032786885246
2365,3318,SVK,1994,Winter,0,39,5346331.0,11063.95,0.0,0.0,0.0,0.0,183.0,0.0
2366,3368,SWE,1994,Winter,0,110,8780745.0,27505.96,2.0,1.0,0.0,3.0,183.0,0.01639344262295082
2367,3546,TTO,1994,Winter,0,1,1249527.0,13350.9,0.0,0.0,0.0,0.0,183.0,0.0
2368,3596,TUR,1994,Winter,0,1,57564209.0,9308.7,0.0,0.0,0.0,0.0,183.0,0.0
2369,3636,UKR,1994,Winter,0,49,51921400.0,5585.41,1.0,0.0,1.0,2.0,183.0,0.01092896174863388
2370,3727,USA,1994,Winter,0,179,263126000.0,38807.28,6.0,5.0,2.0,13.0,183.0,0.07103825136612021
2371,3739,UZB,1994,Winter,0,7,22377000.0,4744.46,1.0,0.0,0.0,1.0,183.0,0.00546448087431694
2372,131,ARG,1998,Winter,0,6,36063451.0,15185.96,0.0,0.0,0.0,0.0,205.0,0.0
2373,143,ARM,1998,Winter,0,7,3108691.0,4994.05,0.0,0.0,0.0,0.0,205.0,0.0
2374,206,AUS,1998,Winter,0,27,18711000.0,34337.14,0.0,0.0,1.0,1.0,205.0,0.004878048780487805
2375,256,AUT,1998,Winter,0,113,7976789.0,32376.33,3.0,5.0,9.0,17.0,205.0,0.08292682926829269
2376,267,AZE,1998,Winter,0,4,7913000.0,3550.36,0.0,0.0,0.0,0.0,205.0,0.0
2377,357,BEL,1998,Winter,0,3,10203008.0,31480.74,0.0,0.0,1.0,1.0,205.0,0.004878048780487805
2378,415,BIH,1998,Winter,0,8,3734338.0,6589.64,0.0,0.0,0.0,0.0,205.0,0.0
2379,439,BLR,1998,Winter,0,73,10071963.0,8481.97,0.0,0.0,2.0,2.0,205.0,0.00975609756097561
2380,502,BRA,1998,Winter,0,1,169785253.0,9419.11,0.0,0.0,0.0,0.0,205.0,0.0
2381,564,BUL,1998,Winter,0,31,8256786.0,8322.08,1.0,0.0,0.0,1.0,205.0,0.004878048780487805
2382,641,CAN,1998,Winter,0,144,30155173.0,33785.75,6.0,5.0,4.0,15.0,205.0,0.07317073170731707
2383,732,CHI,1998,Winter,0,6,146500.0,15259.54,0.0,0.0,0.0,0.0,205.0,0.0
2384,733,CHI,1998,Winter,0,6,14977736.0,15259.54,0.0,0.0,0.0,0.0,205.0,0.0
2385,765,CHN,1998,Winter,0,60,1241935000.0,4309.85,0.0,6.0,2.0,8.0,205.0,0.03902439024390244
2386,879,CRO,1998,Winter,0,13,4532135.0,12476.05,0.0,0.0,0.0,0.0,205.0,0.0
2387,921,CYP,1998,Winter,0,1,908710.0,20212.74,0.0,0.0,0.0,0.0,205.0,0.0
2388,933,CZE,1998,Winter,0,75,10294373.0,15657.43,1.0,1.0,1.0,3.0,205.0,0.014634146341463415
2389,974,DEN,1998,Winter,0,19,5304219.0,36361.23,0.0,1.0,0.0,1.0,205.0,0.004878048780487805
2390,1098,ESP,1998,Winter,0,21,40223509.0,24284.86,0.0,0.0,0.0,0.0,205.0,0.0
2391,1119,EST,1998,Winter,0,39,1386156.0,15593.01,0.0,0.0,0.0,0.0,205.0,0.0
2392,1201,FIN,1998,Winter,0,77,5153498.0,29715.34,2.0,4.0,6.0,12.0,205.0,0.05853658536585366
2393,1252,FRA,1998,Winter,0,117,60186284.0,31323.08,2.0,1.0,5.0,8.0,205.0,0.03902439024390244
2394,1338,GBR,1998,Winter,0,35,58487141.0,30077.38,0.0,0.0,1.0,1.0,205.0,0.004878048780487805
2395,1367,GEO,1998,Winter,0,6,4243607.0,4619.9,0.0,0.0,0.0,0.0,205.0,0.0
2396,1410,GER,1998,Winter,0,161,82047195.0,31129.58,12.0,9.0,8.0,29.0,205.0,0.14146341463414633
2397,1472,GRE,1998,Winter,0,12,10720509.0,19378.71,0.0,0.0,0.0,0.0,205.0,0.0
2398,1631,HUN,1998,Winter,0,21,10266570.0,11663.03,0.0,0.0,0.0,0.0,205.0,0.0
2399,1680,IND,1998,Winter,0,1,1019483586.0,2611.78,0.0,0.0,0.0,0.0,205.0,0.0
2400,1739,IRL,1998,Winter,0,4,3712696.0,31908.65,0.0,0.0,0.0,0.0,205.0,0.0
2401,1791,ISL,1998,Winter,0,12,274047.0,31444.62,0.0,0.0,0.0,0.0,205.0,0.0
2402,1813,ISR,1998,Winter,0,3,5971000.0,24506.16,0.0,0.0,0.0,0.0,205.0,0.0
2403,1882,ITA,1998,Winter,0,132,56906744.0,30649.63,2.0,6.0,2.0,10.0,205.0,0.04878048780487805
2404,1918,JAM,1998,Winter,0,2,2608874.0,6432.65,0.0,0.0,0.0,0.0,205.0,0.0
2405,1969,JPN,1998,Winter,1,170,126400000.0,32558.19,5.0,1.0,4.0,10.0,205.0,0.04878048780487805
2406,1981,KAZ,1998,Winter,0,78,15071640.0,8088.65,0.0,0.0,2.0,2.0,205.0,0.00975609756097561
2407,2000,KEN,1998,Winter,0,1,30250488.0,1889.97,0.0,0.0,0.0,0.0,205.0,0.0
2408,2010,KGZ,1998,Winter,0,2,4769000.0,3105.96,0.0,0.0,0.0,0.0,205.0,0.0
2409,2048,KOR,1998,Winter,0,67,46286503.0,19624.69,3.0,1.0,2.0,6.0,205.0,0.02926829268292683
2410,2102,LAT,1998,Winter,0,37,2410019.0,10429.77,0.0,0.0,0.0,0.0,205.0,0.0
2411,2226,LTU,1998,Winter,0,18,3549331.0,10382.12,0.0,0.0,0.0,0.0,205.0,0.0
2412,2261,LUX,1998,Winter,0,1,424700.0,44142.56,0.0,0.0,0.0,0.0,205.0,0.0
2413,2329,MDA,1998,Winter,0,4,2934339.0,3078.01,0.0,0.0,0.0,0.0,205.0,0.0
2414,2394,MGL,1998,Winter,0,3,2355667.0,2620.49,0.0,0.0,0.0,0.0,205.0,0.0
2415,2408,MKD,1998,Winter,0,3,2007523.0,7411.55,0.0,0.0,0.0,0.0,205.0,0.0
2416,2585,NED,1998,Winter,0,45,15707209.0,34688.55,5.0,4.0,2.0,11.0,205.0,0.05365853658536585
2417,2681,NOR,1998,Winter,0,129,4431464.0,48956.73,10.0,10.0,5.0,25.0,205.0,0.12195121951219512
2418,2726,NZL,1998,Winter,0,8,3815000.0,24861.42,0.0,0.0,0.0,0.0,205.0,0.0
2419,2896,POL,1998,Winter,0,63,38663481.0,11413.26,0.0,0.0,0.0,0.0,205.0,0.0
2420,2928,POR,1998,Winter,0,2,10160196.0,21782.12,0.0,0.0,0.0,0.0,205.0,0.0
2421,2947,PRK,1998,Winter,0,14,22536754.0,1579.93,0.0,0.0,0.0,0.0,205.0,0.0
2422,2972,PUR,1998,Winter,0,3,3781101.0,24586.22,0.0,0.0,0.0,0.0,205.0,0.0
2423,3021,ROU,1998,Winter,0,22,22507344.0,6407.47,0.0,0.0,0.0,0.0,205.0,0.0
2424,3047,RSA,1998,Winter,0,3,43682259.0,7024.3,0.0,0.0,0.0,0.0,205.0,0.0
2425,3062,RUS,1998,Winter,0,149,147670784.0,8557.5,9.0,6.0,3.0,18.0,205.0,0.08780487804878048
2426,3162,SLO,1998,Winter,0,60,1981629.0,19851.06,0.0,0.0,0.0,0.0,205.0,0.0
2427,3296,SUI,1998,Winter,0,96,7110001.0,39890.54,2.0,2.0,3.0,7.0,205.0,0.03414634146341464
2428,3320,SVK,1998,Winter,0,38,5390516.0,13822.19,0.0,0.0,0.0,0.0,205.0,0.0
2429,3370,SWE,1998,Winter,0,94,8850974.0,31187.16,0.0,2.0,1.0,3.0,205.0,0.014634146341463415
2430,3548,TTO,1998,Winter,0,1,1261699.0,17013.75,0.0,0.0,0.0,0.0,205.0,0.0
2431,3598,TUR,1998,Winter,0,1,61329665.0,11772.83,0.0,0.0,0.0,0.0,205.0,0.0
2432,3638,UKR,1998,Winter,0,88,50144500.0,4640.2,0.0,1.0,0.0,1.0,205.0,0.004878048780487805
2433,3729,USA,1998,Winter,0,206,275854000.0,43072.76,6.0,3.0,4.0,13.0,205.0,0.06341463414634146
2434,3741,UZB,1998,Winter,0,4,24051000.0,4575.99,0.0,0.0,0.0,0.0,205.0,0.0
2435,3773,VEN,1998,Winter,0,1,23288567.0,14739.05,0.0,0.0,0.0,0.0,205.0,0.0
2436,133,ARG,2002,Winter,0,26,37681743.0,12094.77,0.0,0.0,0.0,0.0,234.0,0.0
2437,145,ARM,2002,Winter,0,16,3033976.0,6082.15,0.0,0.0,0.0,0.0,234.0,0.0
2438,208,AUS,2002,Winter,0,38,19651400.0,38567.07,2.0,0.0,0.0,2.0,234.0,0.008547008547008548
2439,258,AUT,2002,Winter,0,109,8081957.0,35823.59,3.0,4.0,10.0,17.0,234.0,0.07264957264957266
2440,269,AZE,2002,Winter,0,4,8171950.0,4880.4,0.0,0.0,0.0,0.0,234.0,0.0
2441,359,BEL,2002,Winter,0,10,10332785.0,34419.69,0.0,0.0,0.0,0.0,234.0,0.0
2442,417,BIH,2002,Winter,0,4,3759389.0,7391.59,0.0,0.0,0.0,0.0,234.0,0.0
2443,441,BLR,2002,Winter,0,88,9865548.0,9870.31,0.0,0.0,1.0,1.0,234.0,0.004273504273504274
2444,504,BRA,2002,Winter,0,7,179537523.0,10245.07,0.0,0.0,0.0,0.0,234.0,0.0
2445,566,BUL,2002,Winter,0,47,7837161.0,9471.77,0.0,1.0,2.0,3.0,234.0,0.01282051282051282
2446,643,CAN,2002,Winter,0,154,31360079.0,38123.99,7.0,3.0,7.0,17.0,234.0,0.07264957264957266
2447,736,CHI,2002,Winter,0,11,149591.0,15509.82,0.0,0.0,0.0,0.0,234.0,0.0
2448,737,CHI,2002,Winter,0,11,15684413.0,15509.82,0.0,0.0,0.0,0.0,234.0,0.0
2449,767,CHN,2002,Winter,0,80,1280400000.0,5343.11,2.0,2.0,4.0,8.0,234.0,0.03418803418803419
2450,798,CMR,2002,Winter,0,2,16357605.0,2084.92,0.0,0.0,0.0,0.0,234.0,0.0
2451,869,CRC,2002,Winter,0,2,4100922.0,9591.55,0.0,0.0,0.0,0.0,234.0,0.0
2452,881,CRO,2002,Winter,0,26,4302174.0,14683.84,3.0,1.0,0.0,4.0,234.0,0.017094017094017096
2453,923,CYP,2002,Winter,0,2,976968.0,23828.07,0.0,0.0,0.0,0.0,234.0,0.0
2454,935,CZE,2002,Winter,0,118,10196916.0,18431.03,1.0,2.0,0.0,3.0,234.0,0.01282051282051282
2455,976,DEN,2002,Winter,0,11,5375931.0,39709.37,0.0,0.0,0.0,0.0,234.0,0.0
2456,1100,ESP,2002,Winter,0,16,41431558.0,28753.32,0.0,0.0,0.0,0.0,234.0,0.0
2457,1121,EST,2002,Winter,0,45,1379350.0,18589.15,1.0,1.0,1.0,3.0,234.0,0.01282051282051282
2458,1203,FIN,2002,Winter,0,108,5200598.0,33986.55,4.0,2.0,1.0,7.0,234.0,0.029914529914529916
2459,1254,FRA,2002,Winter,0,132,61805266.0,34152.77,4.0,5.0,2.0,11.0,234.0,0.04700854700854701
2460,1340,GBR,2002,Winter,0,54,59370479.0,33271.3,1.0,0.0,1.0,2.0,234.0,0.008547008547008548
2461,1369,GEO,2002,Winter,0,6,3978515.0,5406.95,0.0,0.0,0.0,0.0,234.0,0.0
2462,1412,GER,2002,Winter,0,179,82488495.0,34590.93,12.0,16.0,8.0,36.0,234.0,0.15384615384615385
2463,1474,GRE,2002,Winter,0,16,10902022.0,22893.96,0.0,0.0,0.0,0.0,234.0,0.0
2464,1572,HKG,2002,Winter,0,5,6744100.0,33038.15,0.0,0.0,0.0,0.0,234.0,0.0
2465,1633,HUN,2002,Winter,0,41,10158608.0,14899.31,0.0,0.0,0.0,0.0,234.0,0.0
2466,1682,IND,2002,Winter,0,1,1093317187.0,2870.92,0.0,0.0,0.0,0.0,234.0,0.0
2467,1741,IRL,2002,Winter,0,8,3931947.0,43012.81,0.0,0.0,0.0,0.0,234.0,0.0
2468,1793,ISL,2002,Winter,0,12,287523.0,33470.49,0.0,0.0,0.0,0.0,234.0,0.0
2469,1815,ISR,2002,Winter,0,7,6570000.0,24823.55,0.0,0.0,0.0,0.0,234.0,0.0
2470,1884,ITA,2002,Winter,0,168,57059007.0,33780.05,4.0,4.0,5.0,13.0,234.0,0.05555555555555555
2471,1920,JAM,2002,Winter,0,1,2692843.0,6660.76,0.0,0.0,0.0,0.0,234.0,0.0
2472,1971,JPN,2002,Winter,0,170,127445000.0,33195.4,0.0,1.0,1.0,2.0,234.0,0.008547008547008548
2473,1983,KAZ,2002,Winter,0,74,14858948.0,11640.18,0.0,0.0,0.0,0.0,234.0,0.0
2474,2002,KEN,2002,Winter,0,2,33751746.0,1961.89,0.0,0.0,0.0,0.0,234.0,0.0
2475,2012,KGZ,2002,Winter,0,4,4990700.0,3299.25,0.0,0.0,0.0,0.0,234.0,0.0
2476,2050,KOR,2002,Winter,0,78,47644736.0,25250.64,2.0,2.0,0.0,4.0,234.0,0.017094017094017096
2477,2104,LAT,2002,Winter,0,33,2310173.0,13015.47,0.0,0.0,0.0,0.0,234.0,0.0
2478,2228,LTU,2002,Winter,0,21,3443067.0,12490.62,0.0,0.0,0.0,0.0,234.0,0.0
2479,2331,MDA,2002,Winter,0,9,2910504.0,3373.71,0.0,0.0,0.0,0.0,234.0,0.0
2480,2371,MEX,2002,Winter,0,2,101684764.0,12645.5,0.0,0.0,0.0,0.0,234.0,0.0
2481,2396,MGL,2002,Winter,0,4,2443261.0,3401.95,0.0,0.0,0.0,0.0,234.0,0.0
2482,2410,MKD,2002,Winter,0,4,2020157.0,7964.08,0.0,0.0,0.0,0.0,234.0,0.0
2483,2587,NED,2002,Winter,0,42,16148929.0,38653.12,3.0,5.0,0.0,8.0,234.0,0.03418803418803419
2484,2605,NEP,2002,Winter,0,2,24725625.0,1709.78,0.0,0.0,0.0,0.0,234.0,0.0
2485,2683,NOR,2002,Winter,0,144,4538159.0,58840.41,13.0,5.0,7.0,25.0,234.0,0.10683760683760683
2486,2728,NZL,2002,Winter,0,12,3948500.0,28065.86,0.0,0.0,0.0,0.0,234.0,0.0
2487,2898,POL,2002,Winter,0,45,38230364.0,13415.57,0.0,1.0,1.0,2.0,234.0,0.008547008547008548
2488,3023,ROU,2002,Winter,0,33,21730496.0,8673.62,0.0,0.0,0.0,0.0,234.0,0.0
2489,3049,RSA,2002,Winter,0,4,46150913.0,8171.21,0.0,0.0,0.0,0.0,234.0,0.0
2490,3064,RUS,2002,Winter,0,176,145306497.0,12259.48,5.0,4.0,4.0,13.0,234.0,0.05555555555555555
2491,3164,SLO,2002,Winter,0,84,1994530.0,22725.31,0.0,0.0,1.0,1.0,234.0,0.004273504273504274
2492,3298,SUI,2002,Winter,0,120,7284753.0,44934.32,3.0,2.0,6.0,11.0,234.0,0.04700854700854701
2493,3322,SVK,2002,Winter,0,49,5376912.0,14984.73,0.0,0.0,0.0,0.0,234.0,0.0
2494,3372,SWE,2002,Winter,0,108,8924958.0,35569.77,0.0,2.0,5.0,7.0,234.0,0.029914529914529916
2495,3471,THA,2002,Winter,0,2,64069093.0,10276.4,0.0,0.0,0.0,0.0,234.0,0.0
2496,3480,TJK,2002,Winter,0,2,6426861.0,1982.88,0.0,0.0,0.0,0.0,234.0,0.0
2497,3550,TTO,2002,Winter,0,1,1277210.0,21052.45,0.0,0.0,0.0,0.0,234.0,0.0
2498,3600,TUR,2002,Winter,0,5,65145357.0,11753.95,0.0,0.0,0.0,0.0,234.0,0.0
2499,3640,UKR,2002,Winter,0,79,48202470.0,6262.98,0.0,0.0,0.0,0.0,234.0,0.0
2500,3731,USA,2002,Winter,1,232,287625193.0,46266.3,10.0,13.0,11.0,34.0,234.0,0.1452991452991453
2501,3743,UZB,2002,Winter,0,6,25271850.0,4777.29,0.0,0.0,0.0,0.0,234.0,0.0
